kegg_id,metatlas_inchi_key
C08034///C08032,WTHRRGMBUAHGNI-MJWHERSYSA-N
C03652,WTIIULQJLZEHGZ-CVYQJGLWSA-N
C05073,WTIJXIZOODAMJT-DHFGXMAYSA-N
C13875,WTJKGGKOPKCXLL-VYOBOKEXSA-O
C00481,WTKZEGDFNFYCGP-UHFFFAOYSA-N
C14446,WTLBZVNBAKMVDP-UHFFFAOYSA-N
C16654,WTMAHJABDOHPDJ-HYXAFXHYSA-N
C05927,WTMBWYHMZCVPRJ-WJBIZLLUSA-N
C17032,WTMHOKZZJFYIGE-FCESQLEQSA-N
C12416,WTOVDVFGOSWBFR-UHFFFAOYSA-N
C17914,WTOYNNBCKUYIKC-JMSVASOKSA-N
C16627,WTPBIYSMFKUQKY-UHFFFAOYSA-N
C14256,WTPMRQZHJLJSBO-XQALERBDSA-N
C12062,WTQHFOVGYYYXQG-GOTSBHOMSA-N
C10842,WTQYWNWRJNXDEG-ABSNHQIMSA-N
C03325,WTQYWNWRJNXDEG-RBZJEDDUSA-N
C09436,WTROTTYFRJDSKY-QKGVNLGISA-N
C14650,WTRRIQCGCGCMQA-CBZIJGRNSA-N
C12116,WTSDJSFJEHPIOD-UHFFFAOYSA-N
C10055,WTSFSOWKXDTLJX-UHFFFAOYSA-N
C15074,WTVJTKJVHNWXNR-IAMXYGRLSA-N
c06577,WTWBUQJHJGUZCY-UHFFFAOYSA-N
C20222,WTWGQWLNUNSMGM-TXFIJWAUSA-N
C16303,WTWWJFYJOBVFTF-KTEHMMPASA-O
C16303,WTWWJFYJOBVFTF-RZTBVUPFSA-O
C00814,WUADCCWRTIWANL-UHFFFAOYSA-N
C08055///C13104///C02518,WUBBRNOQWQTFEX-UHFFFAOYSA-N
C10656,WUFQLZTXIWKION-UHFFFAOYSA-N
C17054,WUGDTWXOAUNOCM-NJECMDHZSA-N
C11393,WUOACPNHFRMFPN-SECBINFHSA-N
C16772,WUOACPNHFRMFPN-UHFFFAOYSA-N
C09902,WUOACPNHFRMFPN-VIFPVBQESA-N
C20546,WUOATFFODCBZBE-PJQDGAQASA-N
C20226,WURBFLDFSFBTLW-UHFFFAOYSA-N
C18820,WURGXGVFSMYFCG-UHFFFAOYSA-N
C05847,WURMRKUXTPWSRM-GNZYJLLNSA-N
C20444,WUSMTEDKVPWFDN-BWKAKNAASA-N
C08889,WUSQCDWYDVFLMN-CIHABUNJSA-N
C04070,WUTOEZVIPGBMEA-HRHVLVCKSA-N
C00170,WUUGFSXJNOTRMR-IOSLPCCCSA-N
C03604,WUVPHPUDYOVMOE-SCSAIBSYSA-N
C15342,WUWUSCYXVYUKNZ-PDFVNURISA-N
C09611,WUYQEGNOQLRQAQ-CQSZACIVSA-N
C11325,WVBTWALEDCJRKA-UHFFFAOYSA-N
C00556///C03485,WVDDGKGOMKODPV-UHFFFAOYSA-N
C19152,WVEYWCGUSMKKMF-LADHFWMSSA-N
C14886,WVGGMHNJNOYSMF-HKQXQEGQSA-N
C15169,WVGGMHNJNOYSMF-NBBHSKLNSA-N
C00570,WVIMUEUQJFPNDK-PEBGCTIMSA-N
C09568,WVJZWGBZQIZLSZ-KLGRDHRDSA-N
C07042,WVLOADHCBXTIJK-YNHQPCIGSA-N
C03005,WVMBPWMAQDVZCM-UHFFFAOYSA-N
C00944,WVMWZWGZRAXUBK-SYTVJDICSA-N
C10784,WVOLTBSCXRRQFR-BHWOMJMDSA-N
C10784,WVOLTBSCXRRQFR-DLBZAZTESA-N
C05802,WVPRAWNIVDFQBO-DUBIXASGSA-N
C15657,WVPSCZBMYQIZMS-QNRWOPMTSA-N
C07664,WVPSKSLAZQPAKQ-CDMJZVDBSA-N
C15185,WVRZJAMAOJQSRN-JZTHCNPZSA-N
C15429,WVSVAJGDZIWYBX-WFLBVZAHSA-N
C09654,WVTKBKWTSCPRNU-KYJUHHDHSA-N
C17060,WVTKBKWTSCPRNU-UHFFFAOYSA-N
C09417,WVTMFOWXYVFVDE-UPVVJIFBSA-N
C02581,WVTOFVPEEGNUHR-UHFFFAOYSA-N
C05464,WVULKSPCQVQLCU-BUXLTGKBSA-N
C07543,WVVSZNPYNCNODU-XTQGRXLLSA-N
C15046,WVWYUFYNHHQVFI-ABVATSDPSA-N
C17333,WVXOMPRLWLXFAP-AMQKJUDNSA-N
C11949,WVYOQRLDVNRMEW-AXEMQUGESA-N
C11949,WVYOQRLDVNRMEW-SVHODSNWSA-N
C09685,WWBNAQLGGJMUOJ-BIGGFVEDSA-N
C08426,WWBNBPSEKLOHJU-LPUQOGTASA-N
C08792,WWDDJYHDZQBKBW-POHRRBMFSA-N
C06000,WWEOGFZEFHPUAM-UQCJFRAESA-N
C10285,WWFOQQIWOKJBSJ-SNAWJCMRSA-N
C09680,WWHRTLINNBKCGL-UHFFFAOYSA-N
C15680,WWIDEZOUVSJVHS-LWQULZAOSA-N
C16243,WWIUJDWNMDRUHX-YWZJDXQTSA-N
C18809,WWJZWCUNLNYYAU-UHFFFAOYSA-N
C11486,WWMCCCSLQVOFKE-UHFFFAOYSA-N
C03483,WWMWAMFHUSTZTA-KQYNXXCUSA-N
C01004,WWNNZCOKKKDOPX-UHFFFAOYSA-O
C17783,WWNYBNQWIHBNIE-UHFFFAOYSA-N
C02375,WWOBYPKUYODHDG-UHFFFAOYSA-N
C03897,WWSKELVNYRIPTL-UHFFFAOYSA-N
C14183,WWSNTLOVYSRDEL-DZSDEGEFSA-N
C16753,WWSYXEZEXMQWHT-WNWIJWBNSA-N
C12098,WWUVMHRJRCRFSL-UOZMSBJPSA-N
C00319,WWUZIQQURGPMPG-KRWOKUGFSA-N
C06630,WWWXDCNRNMZGEN-UPOWUTDQSA-N
C15861,WWXDXMCAUBHMOT-JBFWJIDASA-N
C08153,WWYNJERNGUHSAO-UHFFFAOYSA-N
"C08149
C08153///C08153",WWYNJERNGUHSAO-XUDSTZEESA-N
C06423,WWZKQHOCKIZLMA-UHFFFAOYSA-N
C09201,WWZMXEIBZCEIFB-BNTGGEEQSA-N
C04700,WXBLSQNZKMJACT-BYEZXYKXSA-N
C16255,WXCOTNFMLYTGPZ-UHFFFAOYSA-N
C01191,WXEXXAMGVPRPNU-OYTMYVOUSA-N
C07146,WXFIGDLSSYIKKV-RCOVLWMOSA-N
C09104,WXJASYTWXBVSQZ-UOMNFSLCSA-N
C02710,WXNXCEHXYPACJF-ZETCQYMHSA-N
C02124,WXNZTHHGJRFXKQ-UHFFFAOYSA-N
C11668,WXNZYXJASJZABT-SIDXAJJHSA-N
C15489,WXOGUAPLOCTRFO-BOJFXZHGSA-N
C15489,WXOGUAPLOCTRFO-HSJNEKGZSA-N
C16189,WXQDWUQQAGHKOV-SJORKVTESA-N
C16189,WXQDWUQQAGHKOV-UHFFFAOYSA-N
C09740,WXQGPFZDVCRBME-BPLDGKMQSA-N
C09740,WXQGPFZDVCRBME-QEJZJMRPSA-N
C16927,WXQYRBLGGSLJHA-UHFFFAOYSA-N
C05946,WXSKVKPSMAHCSG-UWTATZPHSA-N
C00628,WXTMDXOMEHJXQO-UHFFFAOYSA-N
C14479,WXURHACBFYSXBI-GQKYHHCASA-N
C09005,WXVLCNREBFDEKS-UHFFFAOYSA-N
C03141,WXVLIIDDWFGYCV-UHFFFAOYSA-N
C09423,WXVSPYOOFCCEII-KXBFYZLASA-N
C19216,WXWCDTXEKCVRRO-UHFFFAOYSA-N
C20515,WXWWNANFOZVVLD-UHFFFAOYSA-N
C07378,WYDUSKDSKCASEF-UHFFFAOYSA-N
C18549,WYEHFWKAOXOVJD-UHFFFAOYSA-N
C18547,WYEMLYFITZORAB-UHFFFAOYSA-N
C19747,WYGLLWYGQRUNLF-VUSWODRPSA-N
C10200,WYIDBNAGSMCMET-UHFFFAOYSA-N
C19584,WYIWLDSPNDMZIT-HCHDMBJTSA-N
C09149,WYJAPUKIYAZSEM-MOPGFXCFSA-N
C17705,WYJSPPYVEJPMJA-DJWUNRQOSA-N
C17788,WYKWHSPRHPZRCR-UHFFFAOYSA-N
C18570,WYKYKTKDBLFHCY-UHFFFAOYSA-N
C06606,WYMSBXTXOHUIGT-UHFFFAOYSA-N
C11974,WYNHYWYYKJUGGV-KDLGWSGBSA-N
C10064,WYOSCUWDVFHQFY-UHFFFAOYSA-N
C12695,WYQPLTPSGFELIB-JTQPXKBDSA-N
C15428,WYQVAPGDARQUBT-FGWHUCSPSA-N
C19562,WYUDBEMLROEPHR-UHFFFAOYSA-N
C08114,WYUSVOMTXWRGEK-HBWVYFAYSA-N
C16895,WYVDKLLQGBHWHH-JHMJTLKLSA-N
C07648,WYWHKKSPHMUBEB-UHFFFAOYSA-N
C07363,WYWIFABBXFUGLM-UHFFFAOYSA-N
C13665,WYWNEDARFVJQSG-UHFFFAOYSA-N
C11662,WZCFCKSAJWMDCC-QXKHIQGTSA-N
C02454,WZCQRUWWHSTZEM-UHFFFAOYSA-N
C14568,WZDDLAZXUYIVMU-UHFFFAOYSA-N
C01823,WZDRWYJKESFZMB-FQSMHNGLSA-N
C18417,WZJZMXBKUWKXTQ-UHFFFAOYSA-N
C17160,WZKUTASMIUOUPM-UHFFFAOYSA-N
C16217,WZMAIEGYXCOYSH-FWBOWLIOSA-N
C16217,WZMAIEGYXCOYSH-MKPUJKMASA-N
C04771,WZNJWVWKTVETCG-YFKPBYRVSA-N
C08106///C06887,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
C03113,WZPMZMCZAGFKOC-UHFFFAOYSA-N
C06347,WZRCQWQRFZITDX-CQSZACIVSA-N
C06160,WZRCQWQRFZITDX-UHFFFAOYSA-N
C03579,WZRRJZYYGOOHRC-AXLMTQBOSA-N
C03579,WZRRJZYYGOOHRC-UQJCXHNCSA-N
C09931,WZUVPPKBWHMQCE-XJKSGUPXSA-N
C18885///C18421,WZZLDXDUQPOXNW-UHFFFAOYSA-N
C14703,XAABPYINPXYOLM-UHFFFAOYSA-N
C11303,XAAOGZMKEJNHLW-HOTGVXAUSA-N
C08609,XACHQDDXHDTRLX-XLVVAOPESA-N
C07128,XADCESSVHJOZHK-UHFFFAOYSA-N
C15399,XAECMTJMUAHJFL-BIQOYULWSA-N
C19031,XAERLJMOUYEBAB-UHFFFAOYSA-N
C13818,XAFFULPVQSAGOV-GSPMAKDWSA-N
C18615,XAIPTRIXGHTTNT-UHFFFAOYSA-N
C12429,XAMIMZAWZUSOPA-JIGXQNLBSA-N
C14429,XAMUDJHXFNRLCY-UHFFFAOYSA-N
C06025,XAOLJGCZESYRFT-RAINXGQXSA-N
C15128,XAPHYNIJAGNNNA-YFTOQCAPSA-N
C15191,XAQBOJLRKOBRFJ-UHFFFAOYSA-N
C11566,XARXXOJWHQUSIS-UHFFFAOYSA-N
C19481,XAZBVEFQMFZFEZ-UHFFFAOYSA-N
C03470,XBAMJZTXGWPTRM-AWTFMMIESA-N
C15103,XBDIPICFPCBNBB-RUOITVIXSA-N
C00163,XBDQKXXYIPTUBI-UHFFFAOYSA-N
C02970,XBEJBEIXLWRYBT-CMVHWAPMSA-N
C02970,XBEJBEIXLWRYBT-DJNGBRKISA-N
C16814,XBGUIVFBMBVUEG-CCEZHUSRSA-N
C19748,XBGUIVFBMBVUEG-PFONDFGASA-N
C10109,XBGYTZHKGMCEGE-LQYCTPBQSA-N
C10026,XBGYTZHKGMCEGE-VYUBKLCTSA-N
C04613,XBILTLYIKDPORV-HZUXRPHDSA-N
C13179,XBJBPGROQZJDOJ-UHFFFAOYSA-N
C01962,XBKONSCREBSMCS-REOHCLBHSA-N
C08012,XBMIVRRWGCYBTQ-AVRDEDQJSA-N
C14686,XBPCUCUWBYBCDP-UHFFFAOYSA-N
C12024,XBPJBGYZBLYHLT-WSMHCRMLSA-N
C15557,XBSQTYHEGZTYJE-OETIFKLTSA-N
C14360,XBTHILIDLBPRPM-UHFFFAOYSA-N
C16848,XBUYIELOLLPBOC-PHDIDXHHSA-N
C17362,XBWUFTNBJKUSQL-JZRKSFJLSA-N
C11162,XBXVVTMNRUIPIX-ZEQKJWHPSA-N
C09572,XBYFQUZGOAYUQG-RNDOSCADSA-N
C05686,XCADVMZZFPIERR-DEGSGYPDSA-N
C05686,XCADVMZZFPIERR-KQYNXXCUSA-N
C00015,XCCTYIAWTASOJW-XVFCMESISA-N
C17123,XCDQFROEGGNAER-PFOIMGGJSA-N
C16446,XCDXSSFOJZZGQC-UHFFFAOYSA-N
C07544,XCGSFFUVFURLIX-VFGNJEKYSA-N
C07341,XCGYUJZMCCFSRP-UHFFFAOYSA-N
C01592,XCILFXNAMITKHJ-JYRVWZFOSA-N
C02020,XCIXKGXIYUWCLL-UHFFFAOYSA-N
C01553,XCPGHVQEEXUHNC-UHFFFAOYSA-N
C10928,XCSGPAVHZFQHGE-UHFFFAOYSA-N
C16312,XCTGXGVGJYACEI-LCENJUANSA-O
C07132,XCTYLCDETUVOIP-UHFFFAOYSA-N
C15662,XCVGQMUMMDXKCY-WZJLIZBTSA-N
C15654,XCVUOCMQYKSJJR-IGRGDXOOSA-N
C10657,XCWBENSTFQIQNV-NHCASCSRSA-N
C19105,XCXCBWSRDOSZRU-UHFFFAOYSA-N
C05938,XCXUZPXOFFRGGP-DMTCNVIQSA-N
C17528,XDAXWJHQKZRSEY-XHJPSFMXSA-N
C05753,XDBMSNZLRJWHDK-UHFFFAOYSA-N
C02812,XDBMXUKHMOFBPJ-URVZRBSTSA-N
C16412,XDCFBFUDTDVION-NXVVXOECSA-N
C18565///C18564///C01705,XDDAORKBJWWYJS-UHFFFAOYSA-N
C06921,XDDJGVMJFWAHJX-UHFFFAOYSA-N
C15352,XDDMZNADWGQPRQ-CERPAYOZSA-N
C11642,XDGRXQNYJMQLPU-VFZBCNBRSA-N
C17928,XDKYTXBAVJELDQ-UHFFFAOYSA-N
C14510,XDNBJTQLKCIJBV-UHFFFAOYSA-N
C15715,XDRGEWSCPMOTER-NDSCBTMZSA-N
C09060,XDROKJSWHURZGO-UHFFFAOYSA-N
C14784,XDSJRQRRQDAPNL-UHFFFAOYSA-N
C05689,XDSSPSLGNGIIHP-VKHMYHEASA-N
C18271,XDSTVDYTLSEQEM-HJWRWDBZSA-N
C18228,XDSYKASBVOZOAG-JYBIWHBTSA-N
C11877///C18227,XDSYKASBVOZOAG-LFGUQSLTSA-N
C11877,XDSYKASBVOZOAG-QGZVKYPTSA-N
C06086,XDSYKASBVOZOAG-RAUXBKROSA-N
C11249,XDTMQSROBMDMFD-UHFFFAOYSA-N
C08969,XDUHPWUVLBIBFS-GLVVCSOHSA-N
C00510,XDUHQPOXLUAVEE-BPMMELMSSA-N
C19839,XDVAYNOICRRSLG-ZVLLIQJTSA-N
C13086,XEABSBMNTNXEJM-UHFFFAOYSA-N
C09947,XEAQIWGXBXCYFX-GUOLPTJISA-N
C07733,XEAZDMSYJLCYDK-UHFFFAOYSA-N
C14828,XEBKSQSGNGRGDW-LRVICGPYSA-N
C14828,XEBKSQSGNGRGDW-YFHOEESVSA-N
C20896,XECPAIJNBXCOBO-LKELSTGYSA-N
C07633,XEEQGYMUWCZPDN-UHFFFAOYSA-N
C00830,XEEVLJKYYUVTRC-UHFFFAOYSA-N
C12059,XEFQLINVKFYRCS-UHFFFAOYSA-N
C14433,XEGGRYVFLWGFHI-UHFFFAOYSA-N
C14892,XEKBJRSLNPZRAN-MJCUULBUSA-N
C00849///C01883,XEKOWRVHYACXOJ-UHFFFAOYSA-N
C02944,XEMIVMKTVGRFTD-BFJLDWRUSA-N
C02944,XEMIVMKTVGRFTD-QXMHVHEDSA-N
C19166,XEMRAKSQROQPBR-UHFFFAOYSA-N
C12138,XENHPQQLDPAYIJ-PEVLUNPASA-O
C04758,XEQAHADLFLAPQL-RBIQQSKKSA-N
C17586,XEQLFNPSYWZPOW-HBYCGHPUSA-N
C17585,XEQLFNPSYWZPOW-SVRMBHBBSA-N
C20550,XERCMAQJPCQQAO-ZQTVSYDPSA-N
C18498,XERJKGMBORTKEO-UHFFFAOYSA-N
C10637,XESDUHSYWZBXPQ-UHFFFAOYSA-N
C10094,XESIWQIMUSNPRO-UHFFFAOYSA-N
C09834,XETHJOZXBVWLLM-QAHMVTMMSA-N
C09835,XETHJOZXBVWLLM-ZGXWVFFRSA-N
C18258,XETOQIJGUBNXLQ-UHFFFAOYSA-N
C00584,XEYBRNLFEZDVAW-ARSRFYASSA-N
C00584,XEYBRNLFEZDVAW-COHNOYJASA-N
C00584,XEYBRNLFEZDVAW-YOLMOHOWSA-N
C08166,XFCLJVABOIYOMF-QPLCGJKRSA-N
C15090,XFDFDWJXWMKQGW-WNHSNXHDSA-N
C18677,XFDJMIHUAHSGKG-UHFFFAOYSA-N
C08726,XFDQJKDGGOEYPI-UHFFFAOYSA-O
C10106,XFFOMNJIDRDDLQ-UHFFFAOYSA-N
C14682,XFFZLECPCHQJIR-GFEQUFNTSA-N
C09522,XFJQSSRNKXJHCG-KZTFHYRBSA-N
C10243,XFLTYUCKJRFDOU-UEKZKNBCSA-N
C01893,XFLVBMBRLSCJAI-ZKWXMUAHSA-N
C00986,XFNJVJPLKCPIBV-UHFFFAOYSA-N
C18533,XFNJVKMNNVCYEK-UHFFFAOYSA-N
C10923,XFOHWECQTFIEIX-UHFFFAOYSA-N
C10939,XFOXDUJCOHBXRC-UHFFFAOYSA-N
C09944,XFQXBYAOHZIDSQ-UHFFFAOYSA-N
C11597,XFRNDEMKHRYQIZ-NWHISXNDSA-N
C14509,XFRVVPUIAFSTFO-UHFFFAOYSA-N
C06091,XFSBVAOIAHNAPC-XTHSEXKGSA-N
C08762,XFSSPJGVPRWHLS-UHFFFAOYSA-N
C02612,XFTRTWQBIOMVPK-RXMQYKEDSA-N
C02614,XFTRTWQBIOMVPK-YFKPBYRVSA-N
C09585,XFUPYBHPEVBTJS-ULYHCOEVSA-N
C14749,XFUXZHQUWPFWPR-DZBJBCEBSA-N
C17912,XFVLNEYIZGZDHP-HPCHECBXSA-N
C09606,XFVLNEYIZGZDHP-PEDHHIEDSA-N
C04751,XFVULMDJZXYMSG-ZIYNGMLESA-N
C10756,XFWSJSOEWSRENH-UHFFFAOYSA-N
C08982,XFXHYKZIZSNVSQ-TZRAUYBZSA-N
C00177,XFXPMWWXUTWYJX-UHFFFAOYSA-N
C10584,XFYYJHYSDXQMAE-UHFFFAOYSA-N
C10209,XFZJEEAOWLFHDH-AVFWISQGSA-N
C17639,XFZJEEAOWLFHDH-NFJBMHMQSA-N
C10221,XFZJEEAOWLFHDH-UKWJTHFESA-N
C10238,XFZJEEAOWLFHDH-VUGKQVTMSA-N
C19583,XGCUCFKWVIWWNW-UWKSZNKUSA-N
C08475,XGCZNSAJOHDWQS-KGFZYKRKSA-N
C11141,XGEAUXVPBXUBKN-NSOVKSMOSA-N
C06513,XGEAUXVPBXUBKN-WUFINQPMSA-N
C03796,XGECXLDCKVMKRN-KPBLUZLMSA-N
C16363,XGEGHDBEHXKFPX-UHFFFAOYSA-N
C06830,XGGHHHBGPSNXFE-UHFFFAOYSA-N
C02043,XGILAAMKEQUXLS-UHFFFAOYSA-N
C15797,XGIZPVUTLMXXTK-VNSZYHACSA-N
C17967,XGJUZTCIMWIGFC-DSMIOISRSA-N
C08184,XGMPVBXKDAHORN-RBWIMXSLSA-N
C13845,XGMYKLVNSJNGSZ-AUYXYSRISA-N
C06761,XGNKMQBCAVIQOR-NSCUHMNNSA-N
C01948,XGQJZNCFDLXSIJ-UHFFFAOYSA-N
C12083,XGTCGDUVXWLURC-FZNBEQTOSA-N
C05290,XGUHPTGEXRHMQQ-BGJMDTOESA-N
C08532,XGVJWXAYKUHDOO-DANNLKNASA-N
C13699,XGWFJBFNAQHLEF-UHFFFAOYSA-N
C18467,XGWIJUOSCAQSSV-XHDPSFHLSA-N
C04050,XGXCMUKDRZHNCO-UHFFFAOYSA-N
C05198,XGYIMTFOTBMPFP-KQYNXXCUSA-N
C09040,XGYZDZNXCXHGBV-WVCANSMHSA-N
C14851,XGZQLNASOQVQTD-UHFFFAOYSA-N
C02230,XHBSBNYEHDQRCP-UHFFFAOYSA-N
C09264,XHCADAYNFIFUHF-TVKJYDDYSA-N
C15355,XHCCPSKYYJBSAA-JMQWGRHHSA-N
C10041,XHEFDIBZLJXQHF-UHFFFAOYSA-N
C12459,XHFURSFUHFDPTB-UHFFFAOYSA-N
C03492,XHFVGHPGDLDEQO-ZETCQYMHSA-N
C15252,XHGXHTGXZKYMDE-VDBAHQDGSA-N
C14795,XHHYJZGDOMKLEE-RLDLTEIJSA-N
C18154,XHIUJNYELFMQPP-MKOLCNDBSA-L
C08539,XHJKHSXHWJCBLX-AAEUAGOBSA-O
C19455,XHJKUHDKEFRGSK-UHFFFAOYSA-N
C16243,XHLLHKIBBMZXKO-NXQAVURYSA-L
C06377,XHMJOUIAFHJHBW-GASJEMHNSA-N
C00352,XHMJOUIAFHJHBW-IVMDWMLBSA-N
C18472,XHNWDEHKMJLKGG-DMTCNVIQSA-N
C11906,XHTRYVMKFMUJLU-UHFFFAOYSA-N
C08193,XHVAWZZCDCWGBK-WYRLRVFGSA-M
C09870,XHXUANMFYXWVNG-ADEWGFFLSA-N
C16825,XHXUANMFYXWVNG-USWWRNFRSA-N
C17167,XHYJPORPMFTSBP-YGRLFVJLSA-N
C19140,XIBXUAZIZXDFTG-UHFFFAOYSA-N
C14525,XIGAUIHYSDTJHW-UHFFFAOYSA-N
C02427,XIGSAGMEBXLVJJ-YFKPBYRVSA-N
C15753,XIHUXEHAQPSMTF-SIMDOIPESA-N
C13739,XIHYCWZNHQMZSX-SCSAIBSYSA-N
C14305,XIIIHRLCKLSYNH-UHFFFAOYSA-N
C12289,XINCECQTMHSORG-UHFFFAOYSA-N
C17919,XINNQYBYFFJBAM-OBOKACSWSA-N
C09543,XIOGHHPVBVXQIV-VSGBNLITSA-N
C07360,XIQVNETUBQGFHX-UHFFFAOYSA-N
C18691,XIUROWKZWPIAIB-UHFFFAOYSA-N
C07761///C08100,XIURVHNZVLADCM-IUODEOHRSA-N
C15971,XIVFQYWMMJWUCD-BPUMUYFLSA-N
C15971,XIVFQYWMMJWUCD-VSTJRZLJSA-N
C06605,XIZOTXGJXSTQDI-UHFFFAOYSA-N
C10131,XIZYLQMCWHMQNP-ZHJNCLIFSA-N
C19096,XJCLWVXTCRQIDI-UHFFFAOYSA-N
C11371,XJGBDJOMWKAZJS-UHFFFAOYSA-N
C02206,XJHDMGJURBVLLE-BOCCBSBMSA-N
C09545,XJHDMGJURBVLLE-OMSPQPPYSA-N
C02206,XJHDMGJURBVLLE-UHFFFAOYSA-N
C12014,XJHXLMVKYIVZTE-LOALFDMRSA-N
C20200,XJJAVFWIAXATMT-KNUFMLCHSA-N
C12056,XJLATMLVMSFZBN-VYDXJSESSA-N
C00006,XJLXINKUBYWONI-NNYOXOHSSA-O
C09779,XJMPAUZQVRGFRE-HPWCAOHFSA-N
C19840,XJMTWNXFNQAKGS-AXODYVGMSA-N
C02235,XJNPNXSISMKQEX-UHFFFAOYSA-N
C09178,XJOIANWCBZYENR-IXUTXISSSA-N
C09023,XJOOMMHNYOJWCZ-UKRRQHHQSA-N
C12834,XJQKWSUIZRECMR-ONEGZZNKSA-N
C16952,XJQPQKLURWNAAH-UHFFFAOYSA-N
C12662,XJSFLOJWULLJQS-NGVXBBESSA-N
C10886,XJTXBUKLGQCZHC-XFQAVAEZSA-N
C09554,XJUPOHKZSDZNBE-QDHYIOMWSA-N
C19160,XJUZRXYOEPSWMB-UHFFFAOYSA-N
C09653,XJXXJYGANFEEDD-NMFUWQPSSA-N
C05446,XJZGNVBLVFOSKJ-IUFSEJPUSA-N
C16452,XKABJYQDMJTNGQ-UHFFFAOYSA-N
C14883,XKASGEXHNLDQIB-AYWFNIBGSA-N
C14616,XKASGEXHNLDQIB-ZPPBZJDISA-N
C04317,XKBJVQHMEXMFDZ-AREMUKBSSA-O
C20475,XKBZJGQFALBSTF-HVUBKZQBSA-N
D02580,XKFPYPQQHFEXRZ-UHFFFAOYSA-N
C17995,XKGUGTMUSMUVIP-GTSDWETFSA-N
C02920,XKHHKXCBFHUOHM-UHFFFAOYSA-N
C11297,XKHMCCFBVQTJKS-UHFFFAOYSA-N
C11007,XKJMBINCVNINCA-UHFFFAOYSA-N
C01251,XKJVEVRQMLKSMO-SSDOTTSWSA-N
C15248,XKKCINSXSUTMIS-UHFFFAOYSA-N
C16665,XKLJLHAPJBUBNL-UHFFFAOYSA-N
C00044,XKMLYUALXHKNFT-UUOKFMHZSA-N
C17251,XKNUDVRSFJJTNT-CSKARUKUSA-N
C17251,XKNUDVRSFJJTNT-UHFFFAOYSA-N
C04732,XKQZIXVJVUPORE-RPDRRWSUSA-N
C15674,XKTFQMCPGMTBMD-YCSHSZEBSA-N
C12293,XKYICAQFSCFURC-UHFFFAOYSA-N
C08521,XKYSLILSDJBMCU-DAXOMENPSA-N
C03230,XKZDNWMDLGQXML-UHFFFAOYSA-N
C15742,XKZZUWLVOGBTLH-UHFFFAOYSA-N
C16809,XLACUABANMZLCJ-KVJIRVJXSA-N
C14233,XLAIWHIOIFKLEO-OWOJBTEDSA-N
C14233,XLAIWHIOIFKLEO-UHFFFAOYSA-N
C01046,XLBVNMSMFQMKEY-BYPYZUCNSA-N
C08948,XLCIGBDZQKRLPH-UHFFFAOYSA-N
C14361,XLDBTRJKXLKYTC-UHFFFAOYSA-N
C11979,XLEUIYGDSWMLCR-NIDSZCIBSA-N
C09921,XLFDJKJEYMKLJX-YFHOEESVSA-N
C08891,XLHFBXMTUNORSV-ZENYHQJXSA-N
C09980,XLHIYUYCSMZCCC-VMPITWQZSA-N
C02389,XLHUBROMZOAQMV-UHFFFAOYSA-N
C01417,XLJMAIOERFSOGZ-UHFFFAOYSA-N
C07406,XLMALTXPSGQGBX-GCJKJVERSA-N
C18693,XLNZEKHULJKQBA-UHFFFAOYSA-N
C07846,XLOMZPUITCYLMJ-UHFFFAOYSA-N
C09842,XLOPRKKSAJMMEW-SFYZADRCSA-N
C09842,XLOPRKKSAJMMEW-UHFFFAOYSA-N
C08695,XLRFZCAOXVMMEG-CBDMQDTOSA-N
C05235,XLSMFKSTNGKWQX-UHFFFAOYSA-N
C19262,XLSZMDLNRCVEIJ-UHFFFAOYSA-N
C10197,XLTFNNCXVBYBSX-UHFFFAOYSA-N
C02247,XLURBJBQJZCJHJ-TYHXJLICSA-N
C07607,XLXSAKCOAKORKW-AQJXLSMYSA-N
C13515///C11627,XLYOFNOQVPJJNP-UHFFFAOYSA-N
C20225,XLZFUNZRKIQHOL-ONEGZZNKSA-N
C01014,XLZHGKDRKSKCAU-UHFFFAOYSA-N
C12642,XLZUBCUKXQFBKB-JZWLZXDTSA-O
D00351,XMAYWYJOQHXEEK-ZEQKJWHPSA-N
C14042///C08219,XMBWDFGMSWQBCA-UHFFFAOYSA-M
C13749,XMFCOYRWYYXZMY-UHFFFAOYSA-N
C06099,XMGQYMWWDOXHJM-JTQLQIEISA-N
C00521,XMGQYMWWDOXHJM-SNVBAGLBSA-N
C05629,XMIIGOLPHOKFCH-UHFFFAOYSA-N
C10400,XMJAZPFSQQKHEG-QMMMGPOBSA-N
C08403,XMJFVIGTHMOGNZ-KALKGZTMSA-N
C08403,XMJFVIGTHMOGNZ-URYVQPGZSA-N
C08490,XMLSXPIVAXONDL-PLNGDYQASA-N
C15504,XMNMFMYKFRXRFH-UHFFFAOYSA-N
C12136,XMOCLSLCDHWDHP-IUODEOHRSA-N
C12127,XMOCLSLCDHWDHP-SWLSCSKDSA-N
C12127,XMOCLSLCDHWDHP-WPZCJLIBSA-N
C10937,XMQFTWRPUQYINF-UHFFFAOYSA-N
C16141,XMRKUJJDDKYUHV-DFSVIBJJSA-N
C03681,XMRPGKVKISIQBV-BJMCWZGWSA-N
